ds,y
2022-03-02,21045.0
2022-03-03,21045.0
2022-03-04,21800.0
2022-03-05,22600.0
2022-03-06,22900.0
2022-03-07,23500.0
2022-03-08,23900.0
2022-03-09,23600.0
2022-03-10,23600.0
2022-03-11,23600.0
2022-03-12,23500.0
2022-03-13,23300.0
2022-03-14,23700.0
2022-03-15,23700.0
2022-03-16,23300.0
2022-03-17,23400.0
2022-03-18,23600.0
2022-03-19,23600.0
2022-03-20,23600.0
2022-03-21,23500.0
2022-03-22,23500.0
2022-03-23,23700.0
2022-03-24,23800.0
2022-03-25,23800.0
2022-03-26,23800.0
2022-03-27,23900.0
2022-03-28,24400.0
2022-03-29,24200.0
2022-03-30,24200.0
2022-03-31,24200.0
2022-04-01,24600.0
2022-04-02,24600.0
2022-04-03,24400.0
2022-04-04,24000.0
2022-04-05,23800.0
2022-04-06,23600.0
2022-04-07,23600.0
2022-04-08,23800.0
2022-04-09,23800.0
2022-04-10,23900.0
2022-04-11,23800.0
2022-04-12,23400.0
2022-04-13,23400.0
2022-04-14,23400.0
2022-04-15,23400.0
2022-04-16,23300.0
2022-04-17,23300.0
2022-04-18,23300.0
2022-04-19,23200.0
2022-04-20,23900.0
2022-04-21,24400.0
2022-04-22,24500.0
2022-04-23,24000.0
2022-04-24,24200.0
2022-04-25,24600.0
2022-04-26,25400.0
2022-04-27,25200.0
2022-04-28,26000.0
2022-04-29,26200.0
2022-04-30,26400.0
2022-05-01,26200.0
2022-05-02,26400.0
2022-05-03,26200.0
2022-05-04,26400.0
2022-05-05,26400.0
2022-05-06,26400.0
2022-05-07,26000.0
2022-05-08,26000.0
2022-05-09,26000.0
2022-05-10,25800.0
2022-05-11,25200.0
2022-05-12,25000.0
2022-05-13,25000.0
2022-05-14,24900.0
2022-05-15,24800.0
2022-05-16,24600.0
2022-05-17,25200.0
2022-05-18,25600.0
2022-05-19,26400.0
2022-05-20,26900.0
2022-05-21,27100.0
2022-05-22,27100.0
2022-05-23,27000.0
2022-05-24,27000.0
2022-05-25,27000.0
2022-05-26,27000.0
2022-05-27,27000.0
2022-05-28,27200.0
2022-05-29,27200.0
2022-05-30,27000.0
2022-05-31,27300.0
2022-06-01,27400.0
2022-06-02,27400.0
2022-06-03,27500.0
2022-06-04,27900.0
2022-06-05,27900.0
2022-06-06,28400.0
2022-06-07,28400.0
2022-06-08,28800.0
2022-06-09,28400.0
2022-06-10,27800.0
2022-06-11,27400.0
2022-06-12,27200.0
2022-06-13,27200.0
2022-06-14,27600.0
2022-06-15,27700.0
2022-06-16,27300.0
2022-06-17,26900.0
2022-06-18,26900.0
2022-06-19,27000.0
2022-06-20,27400.0
2022-06-21,27400.0
2022-06-22,27400.0
2022-06-23,27200.0
2022-06-24,26800.0
2022-06-25,26600.0
2022-06-26,26600.0
2022-06-27,26600.0
2022-06-28,26400.0
2022-06-29,26600.0
2022-06-30,26200.0
2022-07-01,26200.0
2022-07-02,26200.0
2022-07-03,26400.0
2022-07-04,26000.0
2022-07-05,26200.0
2022-07-06,26200.0
2022-07-07,26400.0
2022-07-08,27000.0
2022-07-09,27000.0
2022-07-10,27000.0
2022-07-11,27600.0
2022-07-12,27600.0
2022-07-13,27600.0
2022-07-14,27600.0
2022-07-15,27600.0
2022-07-16,28000.0
2022-07-17,28000.0
2022-07-18,28000.0
2022-07-19,28000.0
2022-07-20,28000.0
2022-07-21,28000.0
2022-07-22,28000.0
2022-07-23,27700.0
2022-07-24,27700.0
2022-07-25,27400.0
2022-07-26,27400.0
2022-07-27,27100.0
2022-07-28,27100.0
2022-07-29,26900.0
2022-07-30,26900.0
2022-07-31,26900.0
2022-08-01,26700.0
2022-08-02,26800.0
2022-08-03,26600.0
2022-08-04,26800.0
2022-08-05,26600.0
